Date,SHA,Test,Data1,Data2,Data3,Data4,Data5
2023-07-12T04:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,roomFlowPerformance,21.900594, 21.903863, 21.902280, 21.943531, 21.908257
2023-07-12T04:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,firstSyncPerformance,0.498326, 0.441335, 0.460306, 0.470896, 0.957749
2023-07-12T04:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,launchPerformance,0.893663, 0.883147, 0.864237, 0.842317, 0.877254
2023-07-12T05:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,loginPerformance,0.269217, 0.421338, 0.233961, 0.263176, 0.215014
2023-07-12T05:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,totalTime,119.710289, 119.208367, 119.142182, 119.575139, 119.167549
2023-07-12T05:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,roomFlowPerformance,21.906791, 21.910323, 21.910160, 21.906846, 21.899602
2023-07-12T05:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,firstSyncPerformance,0.514366, 0.410040, 0.318728, 0.358933, 0.382422
2023-07-12T05:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,launchPerformance,0.893952, 0.866898, 0.863894, 0.844961, 0.867732
2023-07-12T06:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,loginPerformance,0.332021, 0.268798, 0.401278, 0.257711, 0.253562
2023-07-12T06:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,totalTime,119.051045, 119.158756, 118.975599, 119.835568, 119.288205
2023-07-12T06:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,roomFlowPerformance,21.905589, 21.893035, 21.888934, 21.910722, 21.901067
2023-07-12T06:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,firstSyncPerformance,0.427716, 0.375399, 0.465888, 0.570950, 0.393274
2023-07-12T06:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,launchPerformance,0.884070, 0.883889, 0.862147, 0.887747, 0.871192
2023-07-12T07:23+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,loginPerformance,0.276597, 0.299237, 0.273400, 0.325003, 0.333775
2023-07-12T07:23+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,totalTime,119.346077, 119.317073, 119.236908, 119.076464, 119.390421
2023-07-12T07:23+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,roomFlowPerformance,21.903229, 21.892091, 21.908730, 21.893174, 21.896870
2023-07-12T07:23+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,firstSyncPerformance,0.476924, 0.657621, 0.454191, 0.497014, 0.482974
2023-07-12T07:23+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,launchPerformance,0.907917, 0.869616, 0.841697, 0.847881, 0.875988
2023-07-12T08:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,loginPerformance,0.524751, 0.356662, 0.320610, 0.275381, 0.405876
2023-07-12T08:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,totalTime,119.276512, 119.263810, 119.146647, 119.526399, 119.233915
2023-07-12T08:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,roomFlowPerformance,21.891050, 21.900074, 21.895805, 21.898642, 21.898895
2023-07-12T08:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,firstSyncPerformance,0.430067, 0.535575, 0.459231, 0.492911, 0.496628
2023-07-12T08:24+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,launchPerformance,0.914869, 0.879813, 0.864277, 0.833390, 0.858640
2023-07-12T09:23+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,loginPerformance,0.523880, 0.267037, 0.298031, 0.315029, 0.401240
2023-07-12T09:23+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,totalTime,119.291984, 119.363116, 119.109152, 119.094703, 119.140783
2023-07-12T09:23+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,roomFlowPerformance,21.897380, 21.898027, 21.901569, 21.904136, 21.897685
2023-07-12T09:23+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,firstSyncPerformance,0.668943, 0.504558, 0.506951, 0.491061, 0.460199
2023-07-12T09:23+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,launchPerformance,0.881424, 0.853038, 0.848803, 0.881390, 0.865954
2023-07-12T10:24+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,loginPerformance,0.250225, 0.328334, 0.277145, 0.428138, 0.278822
2023-07-12T10:24+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,totalTime,119.249173, 119.161769, 119.192678, 119.174935, 119.297511
2023-07-12T10:24+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,roomFlowPerformance,21.892934, 21.904238, 21.888450, 21.915971, 21.894888
2023-07-12T10:24+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,firstSyncPerformance,0.596467, 0.416519, 0.393542, 0.493440, 0.414039
2023-07-12T10:24+00:00,adb253ff6676e20d10a734a8c435d8a6b26adeef,launchPerformance,0.885782, 0.867628, 0.837657, 0.832987, 0.826471
2023-07-12T11:06+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,loginPerformance,0.250225, 0.328334, 0.277145, 0.428138, 0.278822
2023-07-12T11:06+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,totalTime,119.249173, 119.161769, 119.192678, 119.174935, 119.297511
2023-07-12T11:06+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,roomFlowPerformance,21.892934, 21.904238, 21.888450, 21.915971, 21.894888
2023-07-12T11:06+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,firstSyncPerformance,0.596467, 0.416519, 0.393542, 0.493440, 0.414039
2023-07-12T11:06+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,launchPerformance,0.885782, 0.867628, 0.837657, 0.832987, 0.826471
2023-07-12T12:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,loginPerformance,0.267117, 0.273042, 0.230843, 0.440423, 0.331695
2023-07-12T12:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,totalTime,119.129195, 119.094129, 119.959445, 119.251023, 119.140788
2023-07-12T12:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,roomFlowPerformance,21.900834, 21.892987, 21.899350, 21.896669, 21.898482
2023-07-12T12:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,firstSyncPerformance,0.011772, 0.012944, 0.015411, 0.011880, 0.012674
2023-07-12T12:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,launchPerformance,0.885691, 0.869630, 0.881506, 0.863697, 0.884897
2023-07-12T13:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,loginPerformance,0.269622, 0.279326, 0.409493, 0.338675, 0.352512
2023-07-12T13:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,totalTime,119.093878, 120.357958, 119.009323, 119.121045, 119.035798
2023-07-12T13:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,roomFlowPerformance,21.897955, 21.913943, 21.888973, 21.988201, 21.900325
2023-07-12T13:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,firstSyncPerformance,0.011492, 0.012007, 0.010948, 0.012388, 0.011509
2023-07-12T13:28+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,launchPerformance,0.910939, 0.850641, 0.839736, 0.839401, 0.863001
2023-07-12T14:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,loginPerformance,0.443077, 0.335625, 0.286353, 0.323947, 0.472876
2023-07-12T14:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,totalTime,122.139372, 119.148241, 119.067920, 119.221667, 119.325043
2023-07-12T14:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,roomFlowPerformance,21.892273, 21.900557, 21.912749, 21.990461, 21.910914
2023-07-12T14:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,firstSyncPerformance,0.013617, 0.010945, 0.011521, 0.012394, 0.012505
2023-07-12T14:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,launchPerformance,0.906280, 0.835423, 0.849072, 0.844382, 0.803945
2023-07-12T15:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,loginPerformance,0.275068, 0.264833, 0.362893, 0.345306, 0.269407
2023-07-12T15:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,totalTime,119.287848, 119.014778, 119.111628, 119.171877, 119.160381
2023-07-12T15:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,roomFlowPerformance,21.908414, 21.904155, 21.906185, 21.920723, 21.906508
2023-07-12T15:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,firstSyncPerformance,0.012408, 0.011793, 0.012774, 0.012136, 0.011852
2023-07-12T15:23+00:00,76506752b4c81d1ff3f4bd687c29af56d38b108a,launchPerformance,0.928173, 0.883347, 0.868960, 0.882795, 0.859558
2023-07-12T16:29+00:00,af699d9a687f571e057ea8be426e35df96e386c0,loginPerformance,0.298327, 0.293977, 0.327565, 0.267890, 0.307946
2023-07-12T16:29+00:00,af699d9a687f571e057ea8be426e35df96e386c0,totalTime,119.110432, 119.015809, 124.214550, 119.056464, 119.141259
2023-07-12T16:29+00:00,af699d9a687f571e057ea8be426e35df96e386c0,roomFlowPerformance,21.925288, 21.888265, 21.907158, 21.891961, 22.028521
2023-07-12T16:29+00:00,af699d9a687f571e057ea8be426e35df96e386c0,firstSyncPerformance,0.013544, 0.012962, 0.012716, 0.012578, 0.014169
2023-07-12T16:29+00:00,af699d9a687f571e057ea8be426e35df96e386c0,launchPerformance,0.932063, 0.876282, 0.857063, 0.882670, 0.854584
2023-07-12T17:23+00:00,af699d9a687f571e057ea8be426e35df96e386c0,loginPerformance,0.278911, 0.288228, 0.423242, 0.319236, 0.267999
2023-07-12T17:23+00:00,af699d9a687f571e057ea8be426e35df96e386c0,totalTime,118.970279, 119.042060, 119.128682, 118.819888, 119.145490
2023-07-12T17:23+00:00,af699d9a687f571e057ea8be426e35df96e386c0,roomFlowPerformance,21.905166, 21.888313, 21.896430, 21.901285, 21.897633
2023-07-12T17:23+00:00,af699d9a687f571e057ea8be426e35df96e386c0,firstSyncPerformance,0.010859, 0.012510, 0.011425, 0.011569, 0.011602
2023-07-12T17:23+00:00,af699d9a687f571e057ea8be426e35df96e386c0,launchPerformance,0.863356, 0.848285, 0.880322, 0.835470, 0.886903
2023-07-12T18:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.473601, 0.262249, 0.269525, 0.318259, 0.278502
2023-07-12T18:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,118.982380, 118.928627, 119.180179, 118.906585, 120.506271
2023-07-12T18:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.909024, 21.895337, 21.915029, 21.519518, 21.908463
2023-07-12T18:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011900, 0.012037, 0.013119, 0.012501, 0.011945
2023-07-12T18:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.905760, 0.907034, 0.845084, 0.860742, 0.871031
2023-07-12T19:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.408661, 0.542417, 0.303134, 0.451654, 0.303291
2023-07-12T19:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,120.213533, 120.260022, 119.129731, 119.131171, 120.100415
2023-07-12T19:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.907913, 21.902098, 21.895251, 21.886587, 21.888121
2023-07-12T19:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011227, 0.011522, 0.013180, 0.012222, 0.011795
2023-07-12T19:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.917695, 0.876293, 0.839180, 0.847384, 0.841752
2023-07-12T20:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.566181, 0.261509, 0.285240, 0.317743, 0.327579
2023-07-12T20:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,118.503701, 119.135826, 119.110237, 118.947893, 120.213346
2023-07-12T20:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.898501, 21.901411, 21.889102, 21.898675, 21.912935
2023-07-12T20:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012915, 0.011241, 0.013627, 0.011191, 0.012522
2023-07-12T20:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.880671, 0.868256, 0.848417, 0.827064, 0.867349
2023-07-12T21:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.448723, 0.274767, 0.281752, 0.328060, 0.442418
2023-07-12T21:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.180493, 119.188727, 119.300626, 119.181015, 118.976648
2023-07-12T21:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.908102, 21.908732, 21.906135, 21.905862, 21.921183
2023-07-12T21:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011334, 0.013928, 0.011458, 0.011611, 0.011200
2023-07-12T21:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.906460, 0.878890, 0.872181, 0.865905, 0.898199
2023-07-12T22:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.277537, 0.318799, 0.300526, 0.402128, 0.451440
2023-07-12T22:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.102315, 119.279266, 119.049346, 119.038551, 119.796575
2023-07-12T22:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.899203, 21.901452, 21.888260, 21.911967, 21.893864
2023-07-12T22:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012099, 0.012369, 0.011778, 0.011243, 0.012210
2023-07-12T22:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.922462, 0.832232, 0.863027, 0.884978, 0.847111
2023-07-12T23:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.362156, 0.452747, 0.390907, 0.444214, 0.330307
2023-07-12T23:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.236015, 119.220399, 118.921294, 121.178879, 119.067699
2023-07-12T23:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.896561, 21.900699, 21.887989, 21.903951, 21.896904
2023-07-12T23:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011667, 0.012114, 0.011790, 0.013096, 0.011171
2023-07-12T23:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.993370, 0.880750, 0.844656, 0.834175, 0.825666
2023-07-13T00:40+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.362487, 0.321055, 0.368338, 0.341095, 0.447528
2023-07-13T00:40+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.074783, 119.012637, 119.164086, 119.062139, 119.035551
2023-07-13T00:40+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.901103, 21.887796, 21.890145, 21.902755, 21.894411
2023-07-13T00:40+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012878, 0.011294, 0.011399, 0.011682, 0.011993
2023-07-13T00:40+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.893382, 0.886145, 0.853207, 0.826017, 0.848846
2023-07-13T01:52+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.249483, 0.346764, 0.289732, 0.287443, 0.299806
2023-07-13T01:52+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.099246, 119.052758, 119.064589, 119.014880, 119.094424
2023-07-13T01:52+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.903380, 21.896454, 21.909409, 21.912712, 21.901378
2023-07-13T01:52+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012441, 0.012653, 0.012566, 0.011792, 0.011231
2023-07-13T01:52+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.859036, 0.869661, 0.856210, 0.863954, 0.856998
2023-07-13T02:51+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.248350, 0.276593, 0.270343, 0.332959, 0.392945
2023-07-13T02:51+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.082712, 119.205357, 119.024532, 119.032520, 119.237713
2023-07-13T02:51+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.893644, 21.894635, 21.902154, 21.888751, 21.906381
2023-07-13T02:51+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011681, 0.011468, 0.012779, 0.013201, 0.012306
2023-07-13T02:51+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.890783, 0.849596, 0.848144, 0.880117, 0.859422
2023-07-13T03:34+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.407495, 0.271250, 0.284152, 0.427768, 0.512890
2023-07-13T03:34+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.007198, 122.278321, 119.039446, 119.053009, 119.194923
2023-07-13T03:34+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.905313, 21.902118, 21.890913, 21.909491, 21.897553
2023-07-13T03:34+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.013726, 0.012467, 0.013153, 0.012148, 0.012320
2023-07-13T03:34+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.877094, 0.876030, 0.867846, 0.843398, 0.844532
2023-07-13T04:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.600741, 0.357559, 0.325475, 0.326776, 0.261082
2023-07-13T04:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,121.588100, 119.096243, 120.406107, 119.796961, 118.946234
2023-07-13T04:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.902273, 21.909513, 21.903341, 21.911276, 21.911950
2023-07-13T04:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011502, 0.012541, 0.012059, 0.012226, 0.012243
2023-07-13T04:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.853851, 0.877387, 0.833087, 0.873804, 0.855453
2023-07-13T05:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.405330, 0.454411, 0.272672, 0.285249, 0.253278
2023-07-13T05:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.207545, 119.277348, 119.158533, 119.152952, 119.281936
2023-07-13T05:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.902543, 21.918853, 21.898227, 21.911344, 21.897664
2023-07-13T05:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012621, 0.012336, 0.013934, 0.014651, 0.013024
2023-07-13T05:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.886859, 0.879763, 0.851279, 0.873333, 0.839931
2023-07-13T07:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.574346, 0.412258, 0.312203, 0.447665, 0.301757
2023-07-13T07:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,118.478334, 119.167652, 119.037713, 119.334161, 119.231389
2023-07-13T07:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.901077, 21.902526, 21.906721, 21.933119, 21.900051
2023-07-13T07:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.013477, 0.011494, 0.013523, 0.012448, 0.013234
2023-07-13T07:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.854411, 0.875845, 0.850655, 0.829371, 0.868201
2023-07-13T08:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.257257, 0.533882, 0.292509, 0.270789, 0.375378
2023-07-13T08:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.131459, 119.220394, 119.004506, 119.046014, 119.003884
2023-07-13T08:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.896908, 21.892386, 21.898545, 21.910879, 21.902142
2023-07-13T08:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.011629, 0.012522, 0.012071, 0.011290, 0.012523
2023-07-13T08:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.865586, 0.858288, 0.871079, 0.879501, 0.849422
2023-07-13T09:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.276653, 0.352860, 0.294258, 0.303879, 0.273379
2023-07-13T09:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.056531, 119.037295, 119.104511, 119.184244, 119.314684
2023-07-13T09:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.888822, 21.898960, 21.894245, 21.892551, 21.907305
2023-07-13T09:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012352, 0.011569, 0.011833, 0.012351, 0.011716
2023-07-13T09:23+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.877337, 0.880179, 0.828286, 0.853391, 0.902340
2023-07-13T10:18+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,loginPerformance,0.262114, 0.317403, 0.460816, 0.357663, 0.314608
2023-07-13T10:18+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,totalTime,119.006448, 119.366866, 119.124779, 119.123447, 119.208405
2023-07-13T10:18+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,roomFlowPerformance,21.898581, 21.917332, 21.907500, 21.891777, 21.893007
2023-07-13T10:18+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,firstSyncPerformance,0.554896, 0.517662, 0.455754, 0.559742, 0.431784
2023-07-13T10:18+00:00,98e7489aaf9e7b95e8b7fc1067c2941ec9d9d9aa,launchPerformance,0.858547, 0.829161, 0.870477, 0.848456, 0.865821
2023-07-13T12:26+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.296813, 0.264235, 0.500544, 0.424346, 0.346511
2023-07-13T12:26+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.204812, 119.100588, 119.426997, 119.306652, 118.855309
2023-07-13T12:26+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.900895, 21.914915, 21.980551, 21.899309, 21.890706
2023-07-13T12:26+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.013618, 0.011406, 0.012666, 0.012409, 0.010751
2023-07-13T12:26+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,1.034317, 0.873789, 0.887110, 0.812953, 0.855850
2023-07-13T13:28+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.267097, 0.444784, 0.337199, 0.324731, 0.283093
2023-07-13T13:28+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,118.957907, 119.077944, 119.117652, 119.019605, 119.248247
2023-07-13T13:28+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.901314, 21.879501, 21.898882, 21.906909, 21.903430
2023-07-13T13:28+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012819, 0.011281, 0.011508, 0.011663, 0.012856
2023-07-13T13:28+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.884924, 0.845270, 0.889149, 0.844799, 0.865847
2023-07-13T14:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,loginPerformance,0.314468, 0.333988, 0.349888, 0.579137, 0.286229
2023-07-13T14:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,totalTime,119.046364, 119.172376, 118.972406, 119.679198, 119.213444
2023-07-13T14:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,roomFlowPerformance,21.904013, 21.893339, 21.925275, 21.889242, 21.886680
2023-07-13T14:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,firstSyncPerformance,0.012384, 0.012759, 0.013823, 0.010836, 0.011527
2023-07-13T14:24+00:00,3ff257c0750fa42e934f1167192b413ecee6113b,launchPerformance,0.907586, 0.851338, 0.861964, 0.891927, 0.861300
2023-07-13T18:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,loginPerformance,0.257863, 0.262459, 0.479446, 0.271260, 0.345391
2023-07-13T18:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,totalTime,119.071750, 118.642806, 118.784439, 118.652200, 118.902279
2023-07-13T18:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,roomFlowPerformance,21.523956, 21.465845, 21.483549, 21.406627, 21.485035
2023-07-13T18:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,firstSyncPerformance,0.012389, 0.012259, 0.012071, 0.013292, 0.011691
2023-07-13T18:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,launchPerformance,0.864538, 0.827538, 0.844810, 0.852826, 0.882439
2023-07-14T06:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,loginPerformance,0.357030, 0.284486, 0.284745, 0.286587, 0.286485
2023-07-14T06:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,totalTime,118.902361, 118.868620, 119.003367, 119.158532, 119.244380
2023-07-14T06:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,roomFlowPerformance,21.480724, 21.480601, 21.537463, 21.478355, 21.422468
2023-07-14T06:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,firstSyncPerformance,0.012338, 0.011543, 0.012750, 0.013179, 0.011948
2023-07-14T06:25+00:00,c62541d66be81b6324ee36cb48a4124013c728fe,launchPerformance,0.883620, 0.845008, 0.853164, 0.780167, 0.907082
2023-07-14T18:25+00:00,b31af776863909f0c58154bbb5485979eb471b09,loginPerformance,0.324012, 0.298962, 0.243811, 0.278039, 0.273491
2023-07-14T18:25+00:00,b31af776863909f0c58154bbb5485979eb471b09,totalTime,118.893664, 119.056612, 118.782155, 118.704109, 118.721924
2023-07-14T18:25+00:00,b31af776863909f0c58154bbb5485979eb471b09,roomFlowPerformance,21.464965, 21.401642, 21.447124, 21.407152, 21.467776
2023-07-14T18:25+00:00,b31af776863909f0c58154bbb5485979eb471b09,firstSyncPerformance,0.010351, 0.023266, 0.013144, 0.012731, 0.012898
2023-07-14T18:25+00:00,b31af776863909f0c58154bbb5485979eb471b09,launchPerformance,0.856658, 0.851175, 0.836579, 0.882309, 0.861587
